Company_Name,Company_License,Shipment_ID,Origin,Destination,Planned_Route,Actual_Route,Planned_Timestamp,Actual_Timestamp,Delay_Hours,Delivered_Invoice_ID,Generated_Invoice_ID,Expected_Warehouse,Actual_Warehouse,Customer_Complaint,Route_Deviation,Invoice_Mismatch_Flag,Warehouse_Mismatch_Flag,Complaint_Count,True_Label,Company,Timestamp_Mismatch,Invoice_Mismatch,Warehouse_Mismatch
Coastal Cargo,LIC-001014,e3821e96-8d12-445d-b98f-04ca088fab21,Jaipur,Noida,Aligarh -> Meerut via NH55,Thane -> Amritsar -> Jaipur via NH20,2020-11-17 14:05:50,2020-08-02 11:16:24,22.1552,GEN-fa4a17,GEN-9483f2,Cuttack_WH,Rajkot_WH,Refund/Return,0,0,0,1,0,CargoPro,,,
Vijay Packers,LIC-001012,effbccaa-20a2-473f-bfa3-53479f4d70fa,Jalandhar,Bhagalpur,Madurai -> Bhagalpur via NH16,Cuttack -> Vadodara via NH17 via_alt_21,2019-03-18 00:52:34,2019-06-01 02:16:29,24.8996,GEN-8dbb29,GEN-040f87,Lucknow_WH,Pimpri_WH,Refund/Return,0,0,1,-3,0,LogiTrust,,,
Allcargo,LIC-001019,89e0da76-53a2-4ded-a615-e80db7655a0d,Bhagalpur,Jalandhar,Agra -> Amritsar via NH32,Jalandhar -> Noida via NH36,2018-08-06 09:27:05,2018-01-14 16:52:32,16.4073,GEN-d6b1e9,GEN-ac9849,Jodhpur_WH,Gateway Distriparks_ALT_WH_33,Refund/Return,0,0,0,4,0,CargoPro,,,
Aparna Freight,LIC-001006,697b09a6-a656-4f6b-b42c-87aad94eedfd,Faridabad,Thane,Bhopal -> Hyderabad via NH57,Pimpri -> Udaipur via NH44,2018-04-24 08:50:32,2018-01-23 17:32:22,18.6731,DEL-ERR-71247,GEN-f31018,Jodhpur_WH,Mahindra Logistics_ALT_WH_34,No Complaint,0,1,1,-1,0,CargoPro,,,
Snowman Logistics,LIC-001011,9299a763-ef77-47aa-980b-124990e8a48d,Visakhapatnam,Hyderabad,Rajkot -> Coimbatore via NH23,Madurai -> Faridabad via NH65 via_alt_7,2018-01-15 06:34:22,2019-01-23 03:37:19,30.9243,GEN-e209f6,GEN-e60426,Chennai_WH,TCI Express_ALT_WH_44,No Complaint,0,1,0,-3,0,CargoPro,,,
DTDC,LIC-001008,3e5ca9ec-1535-4c70-b769-e71666eb1bb0,Lucknow,Surat,Lucknow -> Noida via NH4,Noida -> Madurai via NH40,2018-07-22 19:10:57,2019-04-09 16:23:24,28.1607,GEN-aeeba9,GEN-c38f67,Bhopal_WH,Siliguri_WH,Refund/Return,0,0,0,3,0,CargoPro,,,
Safexpress,LIC-001012,3e69676e-5ef6-4bcf-8846-e8574b9b5dce,Hyderabad,Jaipur,Patna -> Mysore via NH49,Faridabad -> Madurai via NH51 via_alt_82,2018-11-08 13:52:23,2020-10-16 18:46:59,20.2908,GEN-2c8e8b,GEN-4c6234,Jodhpur_WH,Gateway Distriparks_ALT_WH_41,Refund/Return,0,0,0,2,0,LogiTrust,,,
Rivigo,LIC-001011,96965ac2-7843-434b-a61d-d8ab3974fadd,Rajkot,Amritsar,Rajkot -> Kolkata via NH44,Vadodara -> Mumbai via NH43,2018-03-07 04:13:03,2018-09-17 06:08:14,28.0518,GEN-18a88d,GEN-f2f1e2,Surat_WH,Gateway Distriparks_ALT_WH_48,Refund/Return,0,0,0,0,0,LogiTrust,,,
Gati,LIC-001001,1776c67c-2b1a-44c8-886f-52aaa9c5e56a,Chennai,Jaipur,Rourkela -> Jaipur via NH11,Rajkot -> Vadodara via NH35,2020-10-18 11:43:23,2020-01-02 08:20:32,30.5037,GEN-0216c9,GEN-0a1084,Surat_WH,Delhivery_ALT_WH_36,No Complaint,0,0,0,3,0,CargoPro,,,
Delhivery,LIC-001012,df8f7117-9d14-4dfd-be0c-82846a8c42d8,Madurai,Vadodara,Lucknow -> Surat via NH6,Madurai -> Rajkot via NH59,2018-06-24 20:17:28,2020-05-30 03:29:41,29.8307,GEN-8933fc,GEN-c42f7f,Amritsar_WH,Guwahati_WH,Refund/Return,1,0,0,4,0,CargoPro,,,
Sparex Couriers,LIC-001010,f5535503-d9fe-4569-8437-384c4b8c8f2e,Siliguri,Faridabad,Lucknow -> Noida via NH4,Coimbatore -> Cuttack via NH8,2018-06-21 23:10:23,2020-12-11 15:35:50,33.0844,GEN-afb035,GEN-c4723c,Hyderabad_WH,Mahindra Logistics_ALT_WH_29,Refund/Return,0,0,0,1,0,LogiTrust,,,
Sparex Couriers,LIC-001001,d0141ecd-58b8-4b7b-9836-1a6865338fe1,Bengaluru,Amritsar,Ahmedabad -> Mysore via NH55,Rourkela -> Patna via NH1,2018-08-05 01:05:46,2018-04-04 13:45:45,21.2842,GEN-00ec78,GEN-58affd,Agra_WH,Gateway Distriparks_ALT_WH_5,Refund/Return,0,0,0,-3,0,SafeTrans,,,
National Cargo,LIC-001004,dd2b20be-60a8-479e-bbae-29235a7c0aa2,Lucknow,Rajkot,Rajkot -> Cuttack via NH61,Pune -> Amritsar via NH64 via_alt_21,2019-08-06 17:15:41,2018-08-28 18:01:28,24.1757,GEN-93972c,GEN-55798f,Indore_WH,Mahindra Logistics_ALT_WH_49,No Complaint,0,1,0,2,0,SafeTrans,,,
FedEx India,LIC-001006,c89616ac-69c4-4e04-b4d3-b18129e508fd,Vadodara,Pimpri,Cuttack -> Mumbai via NH3,Aligarh -> Vadodara via NH9,2018-09-04 08:46:14,2018-11-29 12:18:47,16.716,DEL-ERR-43361,GEN-b59092,Udaipur_WH,Rivigo_ALT_WH_18,No Complaint,0,0,1,0,0,SafeTrans,,,
National Cargo,LIC-001019,df9760a6-ce97-4418-bc17-9416b9ff5465,Kanpur,Mysore,Faridabad -> Mysore via NH1,Jaipur -> Agra via NH42,2020-10-21 03:50:46,2020-06-30 21:01:05,33.8919,GEN-3ce177,GEN-563da5,Aligarh_WH,Pune_WH,No Complaint,0,1,0,3,0,LogiTrust,,,
VRL Logistics,LIC-001009,a56979cf-12a8-4cb9-8e50-1cc63e6c8ea2,Surat,Thane,Indore -> Ahmedabad via NH5,Rourkela -> Cuttack via NH4,2019-08-01 05:01:34,2020-09-01 14:52:31,18.3216,GEN-ef5519,GEN-569542,Amritsar_WH,Kolkata_WH,Refund/Return,0,0,0,1,1,LogiTrust,1.0,,1.0
Karla Transports,LIC-001002,6e0bd9d4-35df-4e1e-acaa-d628b55fd63d,Bhopal,Meerut,Vadodara -> Ahmedabad via NH39,Coimbatore -> Lucknow via NH51 via_alt_36,2020-05-05 02:12:35,2020-04-19 19:58:18,9.6391,GEN-b4d33d,GEN-85ed8f,Lucknow_WH,Gateway Distriparks_ALT_WH_15,1,0,0,0,2,1,SafeTrans,,,
Om Logistics,LIC-001010,50b22ab9-0dac-4bf5-a2f8-e592a59bf6e5,Guwahati,Bhopal,Pimpri -> Hyderabad via NH13,Delhi -> Visakhapatnam via NH6,2018-09-29 01:39:25,2019-07-01 09:18:00,24.7629,GEN-93a549,GEN-9412d4,Ahmedabad_WH,Prime Couriers_ALT_WH_5,1,0,0,0,2,1,SafeTrans,,,1.0
Delhivery,LIC-001017,3e1d0fbb-b4da-40a8-9caf-436c6b661949,Bhagalpur,Noida,Kanpur -> Agra via NH43,Kanpur -> Hyderabad via NH40,2018-03-08 02:26:40,2018-03-13 01:15:35,26.6568,GEN-b67c8b,GEN-95d2ae,Vijayawada_WH,RedExpress Logistics_ALT_WH_8,1,0,0,0,-5,1,CargoPro,,,1.0
VRL Logistics,LIC-001022,dd3a77b9-0d13-4fa0-87f6-5e09cd35b29b,Bhopal,Jalandhar,Kolkata -> Vadodara via NH40,Vijayawada -> Kanpur via NH62,2019-09-03 10:20:14,2018-08-11 12:20:48,19.7824,GEN-c3fba1,GEN-28800f,Meerut_WH,RedExpress Logistics_ALT_WH_28,No Complaint,0,1,0,0,0,LogiTrust,,,
Delhivery,LIC-001005,fe2032ab-e47d-487c-83f4-693e3fbd9c38,Madurai,Mysore,Siliguri -> Udaipur via NH1,Rourkela -> Kanpur via NH57,2019-12-04 17:37:04,2019-03-23 08:10:38,24.9267,DEL-ERR-66071,GEN-8c485d,Delhi_WH,Madurai_WH,No Complaint,0,0,0,4,0,LogiTrust,,,
Snowman Logistics,LIC-001002,c3634dbc-7fdc-42af-b6c4-02b2e3cf3015,Siliguri,Vijayawada,Kolkata -> Chennai via NH24,Noida -> Rourkela via NH62,2019-12-07 21:02:58,2019-08-31 10:05:39,29.0893,GEN-f9a60a,GEN-a1c511,Visakhapatnam_WH,Jodhpur_WH,No Complaint,0,0,0,0,0,SafeTrans,,,
UrbanMove Logistics,LIC-001011,c0e4bc56-dcdf-40cf-be94-de87feaeeba9,Rajkot,Vijayawada,Mysore -> Nagpur via NH12,Pimpri -> Surat via NH15,2020-02-13 04:24:59,2018-02-05 19:37:23,25.1148,GEN-0eb9f6,GEN-5b148f,Patna_WH,RedExpress Logistics_ALT_WH_45,Refund/Return,0,0,0,-2,0,SafeTrans,,,
Gati,LIC-001009,9c68e7ba-e348-400d-ba2b-7548c71d09f6,Delhi,Kanpur,Mumbai -> Meerut via NH3,Noida -> Bhagalpur via NH10,2018-01-29 22:18:34,2020-06-20 04:05:48,21.7339,GEN-d9ca39,GEN-329455,Vijayawada_WH,Pune_WH,Refund/Return,0,0,0,2,0,LogiTrust,,,
Sparex Couriers,LIC-001007,5126882e-a7d4-4897-9454-98b140656d9c,Cuttack,Jaipur,Siliguri -> Ahmedabad via NH22,Kanpur -> Siliguri via NH55,2019-04-23 22:02:09,2020-08-03 09:16:17,22.7922,GEN-edac7c,GEN-02eb2c,Indore_WH,RedExpress Logistics_ALT_WH_16,No Complaint,1,0,0,3,1,FraudEx,,1.0,1.0
Gateway Distriparks,LIC-001005,ab912ace-18e4-42fe-af59-70551f2c3934,Agra,Udaipur,Udaipur -> Rajkot via NH22,Faridabad -> Siliguri via NH20,2019-06-06 04:29:08,2020-11-05 00:52:52,22.2743,GEN-589fe8,GEN-9bf6e5,Pimpri_WH,Guwahati_WH,Refund/Return,1,0,0,1,0,SafeTrans,,,
Blue Dart,LIC-001005,e30fbf51-efdd-4adf-b4d0-7c9e43e4efc8,Amritsar,Delhi,Noida -> Jalandhar via NH59,Jodhpur -> Madurai via NH57 via_alt_76,2019-02-23 11:56:53,2020-05-05 06:48:19,23.7932,GEN-b8366c,GEN-ad8559,Ahmedabad_WH,RedExpress Logistics_ALT_WH_28,Refund/Return,0,0,0,0,0,LogiTrust,,,
Om Logistics,LIC-001018,3a01a76f-9d0c-461f-a42b-d72840a925b6,Bhagalpur,Cuttack,Siliguri -> Bengaluru via NH37,Rajkot -> Vijayawada -> Meerut via NH55,2019-06-13 21:33:09,2020-09-08 11:57:49,30.0453,GEN-45196d,GEN-af0e42,Mysore_WH,RedExpress Logistics_ALT_WH_46,Refund/Return,0,0,0,2,0,LogiTrust,,,
Prime Couriers,LIC-001003,f073eb7d-6465-434e-a003-06fb3b53ed3c,Nashik,Aligarh,Jalandhar -> Visakhapatnam via NH56,Lucknow -> Mysore via NH50,2020-05-31 04:09:15,2020-09-21 14:35:18,16.7347,DEL-ERR-30049,GEN-e7a334,Cuttack_WH,Mahindra Logistics_ALT_WH_31,No Complaint,1,0,1,2,1,CargoPro,1.0,1.0,
Delhivery,LIC-001001,6b9c3c64-db4b-4cb9-81ba-854202f256a1,Nagpur,Pune,Pimpri -> Coimbatore via NH27,Noida -> Cuttack via NH37 via_alt_8,2018-08-10 12:20:48,2019-10-23 21:52:51,20.7633,GEN-9c505a,GEN-d2fc4d,Nashik_WH,Pimpri_WH,No Complaint,0,0,0,-1,0,CargoPro,,,
TCI Express,LIC-001020,ae68bc17-d8e3-4bb7-98be-6f48125705e3,Surat,Bengaluru,Rourkela -> Visakhapatnam via NH13,Surat -> Ahmedabad via NH17,2018-05-01 04:04:34,2020-03-12 01:01:11,17.1786,GEN-e29390,GEN-3e0d6f,Ahmedabad_WH,Gateway Distriparks_ALT_WH_21,No Complaint,0,0,0,4,0,SafeTrans,,,
Coastal Cargo,LIC-001005,478aa472-1402-4cb1-8f5c-f69fa15b55aa,Guwahati,Lucknow,Cuttack -> Nagpur via NH40,Madurai -> Visakhapatnam via NH7 via_alt_89,2018-05-10 10:11:29,2018-07-18 05:14:49,19.3298,GEN-598a8d,GEN-60ecc8,Hyderabad_WH,Gateway Distriparks_ALT_WH_33,Refund/Return,0,1,0,-1,0,SafeTrans,,,
Om Logistics,LIC-001010,6f5994b1-88fc-4415-a94f-7b171873176f,Vadodara,Surat,Rajkot -> Patna via NH23,Patna -> Surat via NH4,2020-08-12 02:41:26,2020-03-18 07:32:51,12.6842,GEN-aa615b,GEN-28800f,Mysore_WH,Faridabad_WH,Refund/Return,0,0,0,3,0,SafeTrans,,,
Delhivery,LIC-001009,3cd651f5-d363-4b83-942d-429d1accfffa,Rajkot,Coimbatore,Guwahati -> Bengaluru via NH56,Pimpri -> Surat via NH55,2018-12-18 15:27:09,2020-06-21 14:16:18,16.7295,GEN-7ea1a2,GEN-1e25cc,Thane_WH,RedExpress Logistics_ALT_WH_35,Refund/Return,0,0,0,0,0,LogiTrust,,,
Snowman Logistics,LIC-001005,25a944f5-cd08-4f29-8ac2-1634ae2a4fd7,Visakhapatnam,Surat,Faridabad -> Bhopal via NH53,Guwahati -> Madurai -> Nashik via NH55,2019-09-03 09:41:00,2019-03-19 06:21:39,23.1112,GEN-fd32b4,GEN-b587f6,Surat_WH,Bengaluru_WH,Refund/Return,0,0,0,2,0,SafeTrans,,,
Ecom Express,LIC-001010,25028289-f6ca-44ed-9f7e-0014bbc1cc3a,Pimpri,Udaipur,Pune -> Amritsar via NH46,Lucknow -> Nagpur via NH30,2019-06-18 02:11:41,2019-03-14 05:50:14,31.584,GEN-408856,GEN-8b872c,Amritsar_WH,RedExpress Logistics_ALT_WH_34,Refund/Return,0,0,0,2,0,LogiTrust,,,
Karla Transports,LIC-001012,c2b83ee2-b7c5-4b42-a5f4-ad8e8b62afc9,Kolkata,Mumbai,Rajkot -> Coimbatore via NH10,Nashik -> Bengaluru via NH43,2020-11-14 00:53:08,2019-09-02 15:39:21,14.2047,GEN-2c09ac,GEN-e311a5,Bhagalpur_WH,Delhivery_ALT_WH_14,Refund/Return,0,1,0,0,0,SafeTrans,,,
Shree Logistics,LIC-001003,0c2c6826-8270-4fcc-b810-6aa9260e676c,Chennai,Faridabad,Mysore -> Chennai via NH13,Amritsar -> Siliguri -> Nagpur via NH6,2019-05-21 22:25:18,2020-09-05 07:31:56,34.9059,GEN-fb9219,GEN-1424cf,Noida_WH,Ecom Express_ALT_WH_32,No Complaint,0,0,0,4,0,CargoPro,,,
Himalayan Transporters,LIC-001024,f14c0b67-8833-494d-8428-c64dd40a47a1,Rourkela,Visakhapatnam,Noida -> Aligarh via NH52,Mumbai -> Agra via NH60,2018-03-25 13:48:46,2019-09-22 06:54:54,23.5248,GEN-b2ad5c,GEN-bd3858,Hyderabad_WH,Mahindra Logistics_ALT_WH_30,Refund/Return,0,0,0,2,0,CargoPro,,,
Aparna Freight,LIC-001014,3e54e79e-023a-43a7-aea2-d32fa3c79cd3,Udaipur,Bengaluru,Delhi -> Jaipur via NH12,Rourkela -> Kanpur -> Bhagalpur via NH24,2018-05-30 02:17:42,2018-01-30 03:57:27,14.8046,GEN-8d28de,GEN-e19418,Visakhapatnam_WH,Jaipur_WH,Refund/Return,0,0,0,0,0,LogiTrust,,,
Shree Logistics,LIC-001005,11cceb00-6ea6-4310-9b9a-4609152c5ebe,Pimpri,Thane,Noida -> Visakhapatnam via NH15,Amritsar -> Coimbatore via NH5,2019-05-02 12:53:28,2019-07-08 03:04:21,23.6565,GEN-cf053b,GEN-2b27ee,Jodhpur_WH,Coimbatore_WH,Refund/Return,1,0,0,2,0,CargoPro,,,
Safexpress,LIC-001003,82ca8ab7-9d37-40a6-a381-f998ba8dc534,Hyderabad,Patna,Vijayawada -> Mumbai via NH39,Cuttack -> Aligarh via NH9,2019-11-10 18:43:41,2020-08-15 10:06:12,30.5306,GEN-f2a31c,GEN-af43f7,Nagpur_WH,Meerut_WH,Refund/Return,0,0,1,0,0,LogiTrust,,,
Vijay Packers,LIC-001001,22d2e8a7-3d56-4ef0-ba33-5bc0ca77fd5d,Surat,Rajkot,Coimbatore -> Lucknow via NH51,Udaipur -> Jalandhar via NH66,2019-01-11 08:50:22,2019-01-24 03:21:22,31.7772,GEN-d441ff,GEN-14e02f,Vijayawada_WH,Delhivery_ALT_WH_15,1,1,0,0,1,1,GhostLogi,,1.0,
Snowman Logistics,LIC-001016,9dae3e7d-ff9b-4abb-9553-18bd8d28b2b0,Udaipur,Cuttack,Meerut -> Noida via NH43,Delhi -> Ahmedabad via NH11,2019-10-01 02:36:17,2018-10-04 08:57:32,22.5109,GEN-b1e367,GEN-68e2b3,Cuttack_WH,Gateway Distriparks_ALT_WH_6,Refund/Return,1,0,0,-1,0,CargoPro,,,
Gateway Distriparks,LIC-001018,f4fad182-3699-4dd7-b9c5-e4e5532ceb55,Siliguri,Faridabad,Rajkot -> Rourkela via NH16,Madurai -> Mumbai via NH28 via_alt_83,2020-06-14 10:51:04,2018-04-11 13:24:41,16.0488,GEN-b6da04,GEN-9d76ed,Bhagalpur_WH,Bhopal_WH,No Complaint,0,0,0,3,0,LogiTrust,,,
Sical,LIC-001017,baf50fbc-e939-4c8c-8092-819d544bb357,Jalandhar,Kolkata,Vadodara -> Mumbai via NH31,Lucknow -> Chennai via NH9,2018-08-02 04:48:35,2019-08-06 13:14:55,31.3925,GEN-7ac673,GEN-79f142,Rourkela_WH,Rivigo_ALT_WH_24,Refund/Return,0,0,0,-2,0,CargoPro,,,
ExpressWays,LIC-001011,be5673d7-d514-4138-a930-35633adfcbc1,Siliguri,Guwahati,Mysore -> Patna via NH51,Cuttack -> Jaipur -> Bhagalpur via NH16,2020-01-29 18:53:50,2019-04-30 03:35:56,20.082,GEN-8dc534,GEN-7dd22b,Rourkela_WH,Mahindra Logistics_ALT_WH_24,Refund/Return,0,0,-1,-2,0,SafeTrans,,,
Karla Transports,LIC-001001,5d82d15a-c6c3-4c78-9f3a-8f6dadd6aa58,Rourkela,Bhagalpur,Lucknow -> Meerut via NH10,Chennai -> Vijayawada via NH41,2019-01-01 18:48:08,2019-03-05 10:28:54,24.6741,GEN-5fa207,GEN-e7f080,Bhagalpur_WH,RedExpress Logistics_ALT_WH_32,No Complaint,0,0,0,0,1,SafeTrans,1.0,,
National Cargo,LIC-001014,88895d6c-597c-4d72-b326-e4e9fd170d63,Kanpur,Bhopal,Rourkela -> Patna via NH34,Agra -> Chennai -> Mumbai via NH45,2020-12-03 19:34:02,2018-11-24 19:46:36,17.2301,GEN-89f74a,GEN-378dcb,Ahmedabad_WH,Vijay Packers_ALT_WH_30,Refund/Return,1,0,0,-1,1,CargoPro,1.0,,
Safexpress,LIC-001012,ea8397bb-d7e8-4378-b541-62c2ba256a46,Guwahati,Siliguri,Vijayawada -> Faridabad via NH42,Ahmedabad -> Noida via NH53,2019-01-18 16:37:52,2020-06-22 23:19:57,38.4932,GEN-3fdd6b,GEN-65aab5,Bengaluru_WH,Gateway Distriparks_ALT_WH_18,Refund/Return,0,0,0,2,0,CargoPro,,,
Gateway Distriparks,LIC-001009,5ea176f4-b07c-47e0-90f5-00cc4a99c573,Hyderabad,Noida,Madurai -> Pune via NH2,Lucknow -> Chennai -> Amritsar via NH17,2020-08-15 16:48:14,2019-10-07 00:57:49,33.5727,GEN-3e4cc1,GEN-5ae265,Udaipur_WH,Rivigo_ALT_WH_17,No Complaint,0,1,0,0,0,CargoPro,,,
Prime Couriers,LIC-001004,3acd4418-fab0-4cbe-8be0-ee6ab56ddf86,Chennai,Madurai,Mumbai -> Mysore via NH25,Aligarh -> Chennai via NH36,2018-09-21 14:33:13,2020-05-31 07:57:18,23.1219,GEN-4b1841,GEN-58df82,Agra_WH,Rivigo_ALT_WH_10,No Complaint,1,1,0,3,0,CargoPro,,,
Om Logistics,LIC-001019,14041203-2647-49b4-a06c-03dcc9941574,Aligarh,Pune,Bhagalpur -> Thane via NH22,Udaipur -> Surat via NH34,2018-02-08 17:38:08,2019-08-04 13:27:15,6.0345,GEN-96d396,GEN-94cd53,Meerut_WH,Bhopal_WH,No Complaint,0,0,0,2,0,SafeTrans,,,
Gati,LIC-001008,3d2f907e-b69e-4c85-b826-f441ea62eb17,Rourkela,Agra,Agra -> Surat via NH58,Bhopal -> Surat via NH6,2019-10-27 06:18:20,2020-01-19 16:08:43,17.2282,DEL-ERR-29572,GEN-c8b22d,Patna_WH,Aparna Freight_ALT_WH_35,Refund/Return,0,0,0,0,0,LogiTrust,,,
Coastal Cargo,LIC-001022,bab5bc98-9168-4106-9b06-43424976ecc0,Indore,Hyderabad,Patna -> Bhagalpur via NH22,Rourkela -> Aligarh -> Jalandhar via NH20,2020-01-29 22:16:01,2018-04-24 12:45:10,25.1943,GEN-e7d02b,GEN-fb0a47,Coimbatore_WH,Rivigo_ALT_WH_45,Refund/Return,0,0,0,-3,0,LogiTrust,,,
Gateway Distriparks,LIC-001005,95e945eb-9074-467d-827a-fecf46fe7310,Cuttack,Kolkata,Agra -> Noida via NH2,Siliguri -> Aligarh via NH63,2019-06-30 07:06:06,2018-12-30 17:07:23,21.1553,GEN-12d645,GEN-a247ab,Pune_WH,Gateway Distriparks_ALT_WH_8,Refund/Return,1,0,0,1,1,SafeTrans,1.0,,1.0
UrbanMove Logistics,LIC-001004,98135784-18c5-4146-9899-f348ecf571d1,Agra,Vijayawada,Kanpur -> Kolkata via NH13,Agra -> Kolkata -> Faridabad via NH3,2019-03-08 00:44:49,2018-01-13 22:35:43,9.8041,GEN-18a88d,GEN-c62b32,Jodhpur_WH,Delhivery_ALT_WH_25,No Complaint,0,0,0,0,0,LogiTrust,,,
Gati,LIC-001018,9ef43bb7-87c9-424b-82bd-77a578316585,Meerut,Faridabad,Meerut -> Rajkot via NH48,Guwahati -> Rourkela -> Ahmedabad via NH42,2019-03-12 12:49:37,2020-08-11 20:23:51,22.949,DEL-ERR-53526,GEN-769fc0,Vijayawada_WH,Rivigo_ALT_WH_9,No Complaint,1,0,1,2,1,SafeTrans,,,
Ecom Express,LIC-001007,30070b4e-0bee-4f55-b63e-a9ec23c10893,Mysore,Madurai,Lucknow -> Nashik via NH53,Lucknow -> Siliguri via NH54,2018-06-29 12:22:26,2019-03-24 21:40:39,28.5714,GEN-ec42e5,GEN-accbe9,Pimpri_WH,Sparex Couriers_ALT_WH_38,No Complaint,0,0,0,1,0,LogiTrust,,,
Prime Couriers,LIC-001019,af588cd2-43be-4256-aad5-62c2b7f0fde7,Bhopal,Jodhpur,Meerut -> Jaipur via NH65,Jodhpur -> Faridabad via NH25,2020-09-16 21:07:20,2020-12-03 22:47:00,13.5058,GEN-9203d5,GEN-e9f291,Vadodara_WH,Aparna Freight_ALT_WH_35,No Complaint,0,0,0,1,0,CargoPro,,,
Himalayan Transporters,LIC-001011,b71ca5c2-e520-4288-b6b8-626b86c79fae,Mumbai,Mumbai,Mumbai -> Rourkela via NH35,Bhopal -> Vijayawada -> Nashik via NH41,2020-01-01 01:39:36,2020-12-04 18:53:33,17.1694,GEN-529409,GEN-df4992,Faridabad_WH,Delhivery_ALT_WH_45,Refund/Return,0,0,0,1,0,CargoPro,,,
FedEx India,LIC-001011,443b785e-64fd-4fda-a018-f0cc013358d9,Amritsar,Delhi,Mysore -> Aligarh via NH17,Delhi -> Patna via NH50,2020-02-02 02:54:18,2020-02-10 10:17:45,9.5869,GEN-e91b9f,GEN-77fd7d,Chennai_WH,Delhivery_ALT_WH_36,No Complaint,0,0,0,3,0,CargoPro,,,
Blue Dart,LIC-001020,71cdd1a5-98eb-46b2-96ae-9ad2048f43eb,Delhi,Indore,Lucknow -> Mumbai via NH29,Ahmedabad -> Thane via NH17,2018-05-12 08:00:38,2020-03-02 01:40:03,39.1907,GEN-720331,GEN-fd7673,Indore_WH,RedExpress Logistics_ALT_WH_32,Refund/Return,0,0,0,-3,0,SafeTrans,,,
Karla Transports,LIC-001002,501eb2fc-cb31-4977-abf7-371b22552207,Jalandhar,Jalandhar,Vijayawada -> Chennai via NH29,Cuttack -> Patna via NH49,2018-07-31 17:38:57,2019-12-28 07:27:38,18.4204,GEN-f7ccd1,GEN-70d101,Mysore_WH,Meerut_WH,Refund/Return,0,0,0,5,0,SafeTrans,,,
DTDC,LIC-001003,99a0b8a4-3e59-4910-ad96-de1d244c9368,Nashik,Bengaluru,Mumbai -> Jaipur via NH3,Madurai -> Agra via NH45,2019-11-06 06:41:06,2019-10-23 02:26:25,14.0891,GEN-a6d642,GEN-74953c,Indore_WH,Ecom Express_ALT_WH_21,No Complaint,0,0,0,0,0,LogiTrust,,,
Prime Couriers,LIC-001001,9f16491e-a0ef-4714-a13a-afe3df9e442b,Lucknow,Rourkela,Rajkot -> Aligarh via NH10,Vijayawada -> Faridabad via NH62,2019-04-24 20:44:26,2020-10-17 07:53:36,18.7952,GEN-f33cb4,GEN-ea1d09,Mumbai_WH,Mumbai_WH,Refund/Return,0,0,0,0,0,LogiTrust,,,
Aparna Freight,LIC-001001,ddd17761-f886-4108-af3e-00a9512ed7fe,Indore,Nagpur,Coimbatore -> Surat via NH41,Guwahati -> Pune via NH53,2020-05-17 14:22:31,2018-11-13 13:38:35,19.4649,GEN-47f728,GEN-c56fe6,Rourkela_WH,Delhivery_ALT_WH_44,No Complaint,0,-1,0,2,0,LogiTrust,,,
Snowman Logistics,LIC-001014,02e47d48-f126-4397-8ca6-d725048402ef,Bengaluru,Faridabad,Surat -> Bhagalpur via NH17,Madurai -> Lucknow via NH43,2019-03-22 21:17:46,2020-02-28 04:00:34,28.2739,GEN-8d5dbc,GEN-a09825,Amritsar_WH,Gateway Distriparks_ALT_WH_25,Refund/Return,0,-1,0,3,0,SafeTrans,,,
Sparex Couriers,LIC-001018,2d51cd6f-803b-4d3c-b28c-91d05936b131,Vadodara,Visakhapatnam,Cuttack -> Aligarh via NH9,Jaipur -> Thane via NH9,2018-04-09 06:48:04,2020-08-31 12:17:16,12.7796,GEN-ffee9b,GEN-e7d35f,Aligarh_WH,RedExpress Logistics_ALT_WH_18,Refund/Return,0,0,0,3,0,LogiTrust,,,
Sparex Couriers,LIC-001024,67a0cf65-2186-4797-a3a9-931979eb14dc,Noida,Coimbatore,Noida -> Visakhapatnam via NH41,Nashik -> Surat via NH40,2019-05-31 02:16:29,2019-03-19 06:21:39,21.6927,DEL-ERR-40911,GEN-c8be5e,Kolkata_WH,Delhivery_ALT_WH_6,No Complaint,0,0,0,-1,0,CargoPro,,,
Mahindra Logistics,LIC-001003,f14f2a38-e373-40c4-9451-33a334698d5d,Hyderabad,Surat,Nagpur -> Mysore via NH50,Amritsar -> Guwahati -> Bhopal via NH16,2019-04-12 19:44:17,2018-12-21 22:34:26,21.6665,GEN-ea1d09,GEN-ccf575,Madurai_WH,Ecom Express_ALT_WH_1,Refund/Return,1,0,0,1,1,LogiTrust,,1.0,1.0
Ecom Express,LIC-001003,bdb41e65-258b-4778-9831-e290917dd22b,Visakhapatnam,Surat,Vijayawada -> Ahmedabad via NH38,Guwahati -> Rourkela via NH6,2019-08-14 01:27:11,2018-12-27 04:10:07,15.122,GEN-1c2a35,GEN-ac9849,Jaipur_WH,Delhivery_ALT_WH_2,No Complaint,1,0,0,4,1,CargoPro,,,
